_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,rank_06l,variation_idx,phase,rep_kind,strict_score_06l_surrogate,yield_score_06l_surrogate
J_1453__mc011_06jb,robust_valid,24.0,10.832957882529845,0.4513732451054102,120.0,51.984475330248685,0.5216087976787734,0.4240766362696916,38.55177771953547,0.2098042284588169,0.49473905460909007,0.007410051896110506,1.532070079818368,90.36870668642223,10.752189497804288,2.566308261374862,0.6276388888888889,0.22962598196551154,15.063569323086977,0.6276487217952907,2.560300461995516,2.811079042200814,0.22295934443761495,0.8796259819655116,0.6566666375278967,1.6369746481151117,4.6282873970970515,0.017442608419684588,0.12557343759652892,0.8992412936414199,,,J_1453,1,11,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc012_06jb,robust_valid,24.0,10.8,0.45,120.0,52.28702436434056,0.1749680357150026,0.42849749093521017,39.016642807623,0.21196492673392428,0.49473905460909007,0.007403867090793067,1.532070079818368,90.36870668642223,10.61242336483642,2.5674866115313013,0.6186111111111111,0.23221816422428743,14.852773767503525,0.6188655736459802,2.5413611325265864,2.8001199482964156,0.21696986252167677,0.8822181642242874,0.6652483017026107,1.6830551610880071,4.539811637792289,0.017085581704282874,0.12283887862474871,0.9027296150150977,,,J_1453,1,12,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc013_06jb,robust_valid,24.0,10.8,0.45,120.0,53.62262464260396,0.35532843697069916,0.37477978115395016,40.155370728219815,0.20506217466130136,0.49473905460909007,0.006409603182871173,1.532070079818368,90.36870668642223,10.906734525963724,2.556488999438437,0.6218402777777777,0.24151074856591548,14.917491755511639,0.6215621564796516,2.534184174400994,2.8001199482964156,0.202934020267313,0.8915107485659155,0.6885767282986025,1.7263170990736132,4.539811637792289,0.015220585328472482,0.10896553527418781,0.9096023007919852,,,J_1453,1,13,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc014_06jb,robust_valid,24.0,10.800160907793716,0.45000670449140484,120.0,49.96850576597785,0.44863415273697604,0.41711413454392615,38.51214019243587,0.22,0.49473905460909007,0.006333440219728959,1.532070079818368,90.36870668642223,10.958641226813173,2.55384406650603,0.6322569444444445,0.23864386575279006,15.173326767738994,0.6322219486557914,2.5473729670667526,2.8001199482964156,0.22416269140656178,0.8886438657527901,0.6644811743462283,1.625489401405126,4.539811637792289,0.01789762754871421,0.12601070579821574,0.9074698021803945,,,J_1453,1,14,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc015_06jb,robust_valid,24.0,10.8,0.45,120.0,50.90940337033934,0.5277929657291021,0.366243320083332,39.15122156447673,0.21120013010333005,0.49473905460909007,0.006237206404068382,1.532070079818368,90.36870668642223,10.917166383180525,2.5498154847641117,0.6209722222222223,0.24021835561184612,14.89950379350086,0.6208126580625358,2.5327203193458856,2.8001199482964156,0.19626811494971338,0.8902183556118461,0.6939502406621327,1.7113751150930807,4.539811637792289,0.014865525936868695,0.10296284625911212,0.9077194202496486,,,J_1453,1,15,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc016_06jb,robust_valid,24.0,10.8,0.45,120.0,52.40548578224831,0.25486395228605063,0.43979302790900543,37.08490808710825,0.217009591174364,0.49473905460909007,0.006982862267882863,1.532070079818368,90.36870668642223,10.572589757966897,2.5643185247587716,0.6172743055555555,0.22977830578654979,14.814068969427064,0.6172528737261277,2.539538070612243,2.8001199482964156,0.21387783085826126,0.8797783057865498,0.6659004749282885,1.6796274450628517,4.539811637792289,0.017745647729114567,0.12016675299733295,0.9000641657540622,,,J_1453,1,16,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc017_06jb,robust_valid,24.0,10.8,0.45,120.0,51.52315610082146,0.25849393362942774,0.4258423498052688,36.87798818417434,0.21861090164776828,0.49473905460909007,0.006290544576018455,1.532070079818368,90.36870668642223,10.589610453406701,2.5626260245874084,0.6149131944444445,0.23140786304114191,14.755452236768766,0.6148105098653652,2.5349709562339107,2.8001199482964156,0.20680710752779857,0.8814078630411419,0.6746007555133433,1.7121334498593277,4.539811637792289,0.017236923681757787,0.11408321957668646,0.9011629693598584,,,J_1453,1,17,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc018_06jb,robust_valid,24.0,10.8,0.45,120.0,50.702935603206605,0.2224783407665788,0.40094468367088404,37.230375634764144,0.21749809904219508,0.49473905460909007,0.007422382480146292,1.532070079818368,90.36870668642223,10.84695706884256,2.56033734449107,0.6030729166666666,0.23057426160979988,14.478328471515923,0.6032636863131634,2.5273808414462007,2.8001199482964156,0.18693999090599717,0.8805742616097999,0.6936342707038028,1.7647363366314117,4.539811637792289,0.015010210889790406,0.09894323977320174,0.9001064116908173,,,J_1453,1,18,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc019_06jb,robust_valid,24.0,11.135242337767753,0.463968430740323,120.0,52.10272071143682,0.42599928360725825,0.3926222209439858,38.16307654849205,0.22,0.49473905460909007,0.0065589438515906325,1.532070079818368,90.36870668642223,11.032893453025642,2.543245573549689,0.6448611111111111,0.24808615891757535,15.46850517002547,0.6445210487510612,2.546530922798235,2.7961495172631934,0.22319131830436342,0.8980861589175754,0.6748948406132119,1.73428962382098,4.620913046050792,0.01772848205935534,0.122613807987839,0.9147556952558065,,,J_1453,1,19,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc020_06jb,robust_valid,24.0,10.838276298171266,0.4515948457571361,120.0,53.432147880935815,0.3989924749244643,0.37549659931010565,40.628349291908094,0.20957928155394162,0.49473905460909007,0.007366046418473168,1.532070079818368,90.36870668642223,10.751071411932177,2.5666821935227935,0.63125,0.24743348158411504,15.147535697957679,0.6311473207482367,2.549154590872828,2.808165797491676,0.21085110725309247,0.8974334815841151,0.6865823743310226,1.7365929818451196,4.5760101156030855,0.01548203786777344,0.11358952450753676,0.9148799206039074,,,J_1453,1,20,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc021_06jb,robust_valid,24.0,11.192022308310532,0.46633426284627216,120.0,53.98238782324675,0.4047994681205141,0.4129272065965951,36.908390248852285,0.21687609657152468,0.49473905460909007,0.006692182962750629,1.532070079818368,90.36870668642223,11.273027291678355,2.5356411861347996,0.6411979166666667,0.2410731390342189,15.385923264507843,0.6410801360211601,2.541780906450402,2.7891873239477505,0.224154383320576,0.8910731390342189,0.6669187557136429,1.7137516503455956,4.63263839184713,0.018637626418196482,0.12603964936181525,0.9085633273550516,,,J_1453,1,21,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc022_06jb,robust_valid,24.0,10.8,0.45,120.0,53.26337065507641,0.28511737499892276,0.40924442609675477,37.56469426745227,0.22,0.49473905460909007,0.00690542108635155,1.532070079818368,90.36870668642223,10.888723639012005,2.5583390628926566,0.6226736111111111,0.24165856814073583,14.936295607155438,0.6223456502981433,2.5352157956865926,2.8001199482964156,0.20690884273665583,0.8916585681407359,0.68474972540408,1.715858188259908,4.539811637792289,0.016768710085623244,0.11243470125927127,0.9101698749705713,,,J_1453,1,22,mc_top10,,0.8570752201761371,0.9984750000000003
J_1453__mc023_06jb,robust_valid,24.0,10.927004082533315,0.4552918367722215,120.0,52.77019045624451,0.4697489360573434,0.4316136837190179,40.27402222839834,0.21747105725347637,0.49473905460909007,0.007049024434055737,1.532070079818368,90.36870668642223,10.626864292175037,2.5731453187985727,0.6604513888888889,0.24858961326088547,15.86564758952735,0.6610686495636396,2.601628645370583,2.813131116642493,0.2593729507628293,0.8985896132608855,0.6392166624980562,1.5996009060851644,4.629520163098683,0.020128295510929886,0.15359978766571558,0.9171453972649982,,,J_1453,1,23,mc_top10,,0.8570752201761371,0.9984750000000003
