_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,role,phase,variation_idx,strict_score_surrogate,yield_score_surrogate,strict_pass_prob_proxy_surrogate
J_1453__mode_b_strict_best_mc040,robust_valid,24.0,11.036210239566358,0.45984209331526493,120.0,53.93069325510818,0.2068020403532152,0.3923910026210345,38.71778145315421,0.2067972670514704,0.49473905460909007,0.006516108574673925,1.532070079818368,90.36870668642223,10.8747947349406,2.5773263880405732,0.6214583333333333,0.23705742192090096,14.925317190635042,0.6218882162764601,2.558005424345542,2.817565545500133,0.20615865968129787,0.887057421920901,0.6808987622396031,1.767628809107014,4.532820611955049,0.01618333324883747,0.11269575638939126,0.9060083784464152,,,J_1453,mode_b_strict_best,mc,40,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc041,robust_valid,24.0,11.19476559169811,0.46644856632075454,120.0,52.41212549507452,0.46189648052397786,0.3732877648084371,37.87936142396737,0.2120406920105697,0.49473905460909007,0.007126923752193295,1.532070079818368,90.36870668642223,11.180295493997281,2.536376186795098,0.6305034722222222,0.2403039385632958,15.135437218067953,0.630643217419498,2.5314211587417996,2.790190504532855,0.202200197108836,0.8903039385632958,0.6881037414544598,1.7727039707357328,4.614900920192278,0.01585301501175574,0.10818097236104367,0.9071084602073692,,,J_1453,mode_b_strict_best,mc,41,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc042,robust_valid,24.0,11.144681349435508,0.4643617228931462,120.0,52.412093109583246,0.18628547275230523,0.39590770560331634,40.16328205306898,0.21229049984038223,0.49473905460909007,0.007269763426220914,1.532070079818368,90.36870668642223,11.264350580586932,2.549104773775408,0.6400694444444445,0.24585895758315646,15.351227958741694,0.6396344982809039,2.5453115231630212,2.7961854117664577,0.22557722463585558,0.8958589575831565,0.6702817329473009,1.7356158664073267,4.615839646310796,0.017187855438131124,0.1269966223407918,0.9138202636377727,,,J_1453,mode_b_strict_best,mc,42,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc043,robust_valid,24.0,10.8,0.45,120.0,54.308244290050894,0.19645584164139931,0.38844794606039834,37.184402689253886,0.2098190113340385,0.49473905460909007,0.007101480488381472,1.532070079818368,90.36870668642223,10.830725102957562,2.56106741822231,0.5994618055555555,0.23164971464420148,14.398111511761039,0.5999213129900433,2.5254021447798576,2.8001199482964156,0.17934637397340067,0.8816497146442015,0.7023033406708008,1.8031362450981465,4.539811637792289,0.014348943206955806,0.09301885466495356,0.900793998428881,,,J_1453,mode_b_strict_best,mc,43,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc044,robust_valid,24.0,11.143792940095146,0.4643247058372978,120.0,54.07021548397857,0.14384700728910169,0.41607866333543914,37.31978716107322,0.2075215912331509,0.49473905460909007,0.007082955912919139,1.532070079818368,90.36870668642223,11.088922756933716,2.549790069356208,0.6175347222222223,0.22867957715852472,14.829839865829694,0.6179099944095706,2.5321107015218307,2.7957529897008286,0.2070712070643075,0.8786795771585247,0.6716083700942173,1.76810357265076,4.626874677612934,0.016893800379245243,0.11496963642602924,0.8981956016645971,,,J_1453,mode_b_strict_best,mc,44,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc045,robust_valid,24.0,10.8,0.45,120.0,50.856370683290386,0.22178999475574435,0.3758405472369136,36.90790126932553,0.22,0.49473905460909007,0.0066151184879274134,1.532070079818368,90.36870668642223,10.580410613937932,2.5634330002612407,0.60109375,0.2369345761976499,14.437248022495137,0.6015520009372973,2.524308149840821,2.8001199482964156,0.17449771276226453,0.8869345761976499,0.7124368634353854,1.8512795723553421,4.539811637792289,0.01401145349101686,0.08846789060479604,0.9051445415440533,,,J_1453,mode_b_strict_best,mc,45,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc046,robust_valid,24.0,10.8,0.45,120.0,51.75465529139295,0.44635959964824706,0.3952149076332262,37.32767177284748,0.21228298338172244,0.49473905460909007,0.007045526719634609,1.532070079818368,90.36870668642223,10.573678333619123,2.5558587696412554,0.6100694444444444,0.2299476727152514,14.647886537485428,0.6103286057285595,2.530889663883383,2.8001199482964156,0.19246130825717056,0.8799476727152514,0.6874863644580809,1.7237276888029132,4.539811637792289,0.015317468428905391,0.10207759314019804,0.8988343078217562,,,J_1453,mode_b_strict_best,mc,46,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc047,robust_valid,24.0,11.103468416285878,0.4626445173452449,120.0,50.612850503805845,0.23131703714572316,0.3783658861649179,38.80939216999711,0.22,0.49473905460909007,0.007237267420088509,1.532070079818368,90.36870668642223,11.180587781791175,2.5615846846144557,0.6289930555555555,0.24664021854896223,15.099245126950162,0.6291352136229235,2.5461708354980255,2.808007542960382,0.20429804296046009,0.8966402185489623,0.6923421755885022,1.800274870557129,4.621751701864273,0.01575030649311346,0.10912790783027669,0.9139251244097987,,,J_1453,mode_b_strict_best,mc,47,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc048,robust_valid,24.0,11.106583683120231,0.46277432013000963,120.0,52.92977940589366,0.14515912503981293,0.42467054863905496,39.23739518410428,0.20942109511804063,0.49473905460909007,0.00646088439221666,1.532070079818368,90.36870668642223,10.999558931687437,2.567289838860966,0.6361979166666667,0.23677102135624972,15.261624867903057,0.6359010361626274,2.564864388505895,2.808440253138961,0.23290505996039007,0.8867710213562497,0.6538659613958597,1.6959407015923218,4.6193328609220465,0.018494546374300477,0.1348436705204609,0.9063696113881334,,,J_1453,mode_b_strict_best,mc,48,0.8981508092418597,0.9502416666666669,0.9803166965003477
J_1453__mode_b_strict_best_mc049,robust_valid,24.0,11.158363142232314,0.46493179759301306,120.0,53.46822835196247,0.23519653868387888,0.39464977606764723,38.02924482289673,0.22,0.49473905460909007,0.006296031969359403,1.532070079818368,90.36870668642223,10.998706246923698,2.550590417643009,0.6410069444444444,0.2499695387592158,15.38131350804369,0.6408880628351538,2.5431632574841725,2.7987668323170847,0.219810382031352,0.8999695387592158,0.6801591567278638,1.7936527837275562,4.629540301268402,0.017753843229734893,0.12106119876559973,0.9168308841739651,,,J_1453,mode_b_strict_best,mc,49,0.8981508092418597,0.9502416666666669,0.9803166965003477
