recipe_id,rank_strict,strict_score_06g,yield_score_06g,p_robust_valid_06g,mean_cd_fixed_06g,mean_ler_locked_06g,mean_p_line_margin_06g,fd_label,FD_CD_final_nm,FD_CD_locked_nm,FD_LER_CD_locked_nm,FD_area_frac,FD_P_line_margin,FD_contrast,FD_psd_locked_mid,FD_CD_error_nm,yield_score_fd_nominal,strict_score_fd_nominal,FD_pass_strict,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,line_cd_ratio
G_2437,46,0.6150844004726566,0.9823750000000009,0.9920333333333342,15.172364206922754,2.5362717162455426,0.17487297519682607,robust_valid,15.832664571165335,12.567664606998699,2.5025966887107542,0.6594965277777778,0.2239312860967675,0.668366581609254,1.7078623009420304,0.8326645711653349,1.0,0.05798910802818724,False,55.4696623776108,0.9115198832005262,0.34689015075564383,37.193306353874505,0.17655324902385472,0.5632296364754439,0.01627976627089083,1.6142520126886666,0.52
G_4299,47,0.6143115721574158,0.9971750000000008,0.9983000000000007,15.02996961469939,2.543407459209342,0.2164071622669029,robust_valid,14.509098107144752,12.30054889981564,2.539413321914509,0.6043055555555555,0.2145093678633414,0.7270036398093431,2.1644169334190226,0.49090189285524843,1.0,1.0536273419658353,True,55.62617867812514,0.06158248521387577,0.3865475097671151,28.919346518814564,0.2160651913192123,0.5580831694416701,0.02315185627900064,1.249629085417837,0.52
G_383,48,0.6139586946529295,0.9590249999999999,0.9806666666666666,14.579859212360802,2.5397391915774503,0.19576882910275095,robust_valid,14.08995620835844,12.495972128662189,2.522438459930833,0.5875173611111111,0.15753281963800592,0.6712767057704925,1.9827358236620924,0.9100437916415594,1.0,-0.19074817001517658,False,45.89775504078716,0.6675249729305506,0.38081193082034587,27.939072814770043,0.21231794847175478,0.5051382589153945,0.014015452628955245,1.4162329658865929,0.52
G_3730,49,0.6118620013241323,0.9641666666666674,0.9806500000000007,15.121996042194697,2.5408967657502286,0.20296104982802837,robust_valid,16.05346420132922,12.462965449459876,2.5147557911111935,0.6690451388888888,0.21991787036580412,0.6142631739716115,1.5997992885095016,1.05346420132922,0.9465357986707801,-0.6054131363962088,False,52.362207158468664,0.5813325298950076,0.5386274030432106,31.509637837298214,0.20567740050144495,0.6178250809200108,0.02603002714924514,1.1293290285393596,0.52
G_1888,50,0.6090846283192528,0.8895833333333338,0.9516000000000006,14.974381569546845,2.539037021075293,0.17265423426303222,robust_valid,15.712896417662606,12.537448702517052,2.4932956741423236,0.6549131944444444,0.18104429513868503,0.5891239666749318,1.4005261933985025,0.7128964176626056,1.0,0.4065718207968545,False,52.385372263379395,1.2285606432706118,0.3857823882251978,40.59887733776122,0.1819080433063209,0.47130478667095305,0.020779535751789806,1.0924215405248106,0.52
G_4817,51,0.6054913511501986,0.9428833333333336,0.9708000000000002,15.2544054293195,2.536531276916889,0.1972458328337727,robust_valid,16.64663474723983,12.229767397503275,2.5171802699528016,0.6935069444444445,0.21704384449827363,0.5701303739722656,1.4556049817887295,1.6466347472398297,0.3533652527601703,-2.3856432805949206,False,50.473531250841916,0.7732260162010789,0.5119583203457296,36.381612280383706,0.2038451361749321,0.5579574096016586,0.027398034799844026,0.7712589222937822,0.52
G_2135,52,0.6042314051700547,0.9664000000000008,0.9849166666666674,14.788292954871775,2.542538924705924,0.21595538121539679,robust_valid,15.12692542091238,12.576356963854574,2.540080704850085,0.6308333333333334,0.24306264799463118,0.7744337289951609,2.1964905578554896,0.12692542091238046,1.0,1.0607656619986578,True,57.0824144622311,0.6313586113974452,0.335250810906291,27.15735498815775,0.2151988068316132,0.6414810135960579,0.023077053995803,1.9103419152088463,0.52
G_3178,53,0.603885511084687,0.8338500000000001,0.9314166666666667,14.562672615338654,2.5354676780903054,0.16167256613477332,robust_valid,14.638512801951515,12.259847705823315,2.519351271592246,0.6101041666666667,0.11700128237398089,0.509281905142069,1.3594146069854567,0.3614871980484846,1.0,1.0292503205934953,True,40.77536926511675,0.8292809380218387,0.5779830773361028,32.20741583965719,0.17949000089429318,0.5194190574809909,0.008104345668107272,0.8284591319970787,0.52
G_2918,54,0.6034982328819445,0.9054499999999994,0.9530333333333328,14.970366839443502,2.5403209041710193,0.20908658675239333,robust_valid,15.019459391000723,12.375697156673136,2.5119677465296144,0.6260590277777778,0.1983167520020478,0.6552746366744668,1.7202875843541996,0.019459391000722803,1.0,1.0495791880005119,True,58.610700021497905,0.4716150239109993,0.5435169755481184,28.223199378699064,0.21449448849074543,0.5731111750006675,0.02804349903948605,1.636698574759066,0.52
G_829,55,0.603344985614801,0.9410416666666678,0.978200000000001,15.158700703416498,2.53241601007468,0.1785884540490295,robust_valid,16.200497215158446,12.184871188513856,2.478949248840196,0.6747743055555555,0.19748750334982434,0.5969668578196782,1.3783532471540068,1.200497215158446,0.7995027848415539,-1.0521197696378821,False,51.34562652558088,1.3784426115453243,0.4245232820510864,31.817496502771974,0.19978442125953733,0.523987567704171,0.011926030134782195,1.6099729086272418,0.52
G_475,56,0.6022681624205743,0.9248416666666668,0.9693833333333334,14.484436595579496,2.535448157895561,0.17423244953656636,robust_valid,15.80747159180556,12.296900285276852,2.494987781396655,0.6586458333333334,0.1902423124010657,0.595090361739871,1.463069684575905,0.8074715918055606,1.0,0.1251458026835846,False,55.59640115685761,0.9801104413345456,0.5973178890533746,25.20179714076221,0.19822691451758145,0.6278362349607051,0.01350834958255291,1.9500758703798056,0.52
