mode,recipe_id,yield_score,p_robust_valid,p_margin_risk,p_roughness_degraded,p_under_exposed,p_merged,p_numerical_invalid,cd_error_penalty,ler_penalty,mean_cd_fixed,std_cd_fixed,mean_cd_locked,std_cd_locked,mean_ler_locked,std_ler_locked,mean_area_frac,std_area_frac,mean_p_line_margin,std_p_line_margin,pitch_nm,line_cd_ratio,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm
fixed_design,A_2476,0.823016666666667,0.9222333333333336,0.03733333333333331,0.0033000000000000017,0.029966666666666635,0.005833333333333333,0.0013333333333333324,0.0,0.0,14.778616199946873,1.4412675239594575,12.444681653144407,0.38230446081339065,2.5238682799828767,0.026919699246430725,0.6083110280671299,0.02751340206091044,0.11456502811136436,0.02578306838511184,24.0,0.52,54.65152204781771,0.38488867320120335,0.3780252763070166,30.111886798404157,0.17596291893161833,0.5468466253019869,0.023894503293558956,1.7647869340144098,50.0
fixed_design,A_2389,0.8205152826820499,0.9570666666666665,0.00900000000000001,0.003849999999999998,0.004383333333333332,0.02570000000000001,0.0,0.0661097173179499,0.0,16.06610971731795,1.5273503504386814,12.426177530441125,0.38044155779159755,2.519475608647423,0.03163135602592395,0.6329037476851853,0.032348847341935674,0.13962015896953756,0.03214379916339563,24.0,0.52,58.100741545669734,0.27515999134629965,0.31521441992372273,32.460025725886226,0.20249719997867943,0.5475146051496267,0.01623738798312843,1.907364608719945,50.0
fixed_design,A_2211,0.8190750000000004,0.9120166666666671,0.053700000000000025,0.004950000000000004,0.02021666666666666,0.00911666666666668,0.0,0.0,0.0,15.288553705268402,1.5820098125095206,12.450982940738708,0.41723402272859555,2.5282242779161606,0.03563733372744029,0.63121896556713,0.03596146300222471,0.12408100109746117,0.023521940317471946,24.0,0.52,56.533099374733865,0.5959297036752105,0.5174255922436715,28.921908889897168,0.20743058159947395,0.5521866274066269,0.026192826787009835,1.125692937988788,50.0
fixed_design,A_1515,0.8173416666666669,0.9207833333333335,0.03600000000000001,0.005849999999999998,0.02731666666666667,0.008116666666666671,0.0019333333333333346,0.0,0.0,15.162635972318691,1.6300616882283188,12.460897944638075,0.3665156821405908,2.5672153252660177,0.05036087434706091,0.6680822934027779,0.04047965209437969,0.13827375704606154,0.013259694489436277,24.0,0.52,45.86057866830379,0.20664064306765795,0.4692098071798682,24.111694707535207,0.197967718988657,0.6071742999367415,0.021313091553747655,1.6920061339624226,50.0
fixed_design,A_710,0.8164333333333339,0.9223166666666671,0.031033333333333312,0.005866666666666668,0.01381666666666667,0.026966666666666646,0.0,0.0,0.0,15.646007413760898,1.3150273747111687,12.467364279345865,0.2946509154955818,2.5479767789428838,0.050583047700217265,0.6841468206018512,0.03303320966770688,0.1509690339342322,0.04624971028925654,24.0,0.52,56.11594932898879,1.0920965764671564,0.3230295956134796,27.810171274468303,0.15619758062064648,0.5795943362638354,0.0070440676342695945,1.4620998702012002,50.0
fixed_design,A_4294,0.8162083333333339,0.914783333333334,0.04605000000000003,0.007366666666666664,0.013183333333333325,0.017716666666666693,0.0008999999999999997,0.0,0.0,15.289511639092416,1.577195103002691,12.488975103188514,0.3646672151104533,2.592036885482472,0.02659431098898782,0.6586911001157408,0.019678248257506786,0.12388129789618466,0.014855865642148039,24.0,0.52,52.12623373232782,0.3815619684755802,0.5474721716716886,28.40552649460733,0.16069276470690966,0.6149623128585517,0.0186912761349231,1.53234242182225,50.0
fixed_design,A_3945,0.8148500000000003,0.9143166666666669,0.04713333333333332,0.0028000000000000013,0.030099999999999984,0.005450000000000002,0.0002,0.0,0.0,14.915030279698597,1.4625185790346382,12.41000285723962,0.37560762555544985,2.520397452215148,0.027912357222583613,0.6238464114583333,0.026894139922839205,0.12395133415665262,0.029635676926731358,24.0,0.52,56.91761052142829,0.45185075607150793,0.4668834858573973,26.78040999919176,0.18303600845858453,0.5592122863978147,0.02485722734592855,0.8641596022062004,50.0
fixed_design,A_1903,0.8114919857446125,0.9346833333333338,0.016583333333333308,0.006816666666666673,0.005249999999999998,0.03666666666666665,0.0,0.02084134758872125,0.0,16.02084134758872,1.4532597067397828,12.596500702582139,0.2693516003121544,2.645226866269528,0.05521737219003355,0.7558835653935181,0.03268380371931387,0.17465431543386778,0.02259391628312235,24.0,0.52,50.1431448161602,0.5835839873179793,0.5621409161947668,25.221371771767735,0.18996627466753124,0.6346294179558754,0.009906761152669787,0.5826037270016968,50.0
fixed_design,A_2935,0.8108583333333333,0.9178999999999998,0.037000000000000005,0.004016666666666667,0.01801666666666665,0.022716666666666666,0.00034999999999999994,0.0,0.0,15.200297081075,1.1197182065498106,12.448539261683674,0.40041328513084823,2.555043640805081,0.04579183521982873,0.6374688590856487,0.0798453253978347,0.11900614877882082,0.036889785359298724,24.0,0.52,58.16629477031529,0.4200987545773387,0.5564583588391543,36.36659507639706,0.19468095695599913,0.4906102802604437,0.022906381404027343,1.709475077688694,50.0
fixed_design,A_1431,0.8090083333333328,0.9178833333333327,0.03211666666666668,0.01836666666666665,0.01868333333333333,0.010950000000000008,0.0020000000000000005,0.0,0.0,15.3624712472442,1.6771638809695952,12.419867699840092,0.39228494694650745,2.5195373227370634,0.025465968531026284,0.6235883480902783,0.041016514430754755,0.11936668737752942,0.03842847693068138,24.0,0.52,56.24642752390355,1.2801308082416654,0.5258608471602202,25.67808267660439,0.17819975400343538,0.5077223773114383,0.015420877262949943,1.093453070614487,50.0
fixed_design,A_4159,0.8087583333333337,0.911916666666667,0.047516666666666686,0.003999999999999999,0.020583333333333318,0.015716666666666684,0.0002666666666666667,0.0,0.0,15.57837409393914,1.605584715160047,12.593321729884078,0.2929480807572236,2.60887002598108,0.06838362787649352,0.7099503787615741,0.04363225450582105,0.16345738397105908,0.01655240775649041,24.0,0.52,55.61832315567881,0.2716216715052724,0.4846651663072407,27.622558972798288,0.20416254698298872,0.6282268101349473,0.026026147278025744,1.3892612182535231,50.0
fixed_design,A_3348,0.8040833333333328,0.9169666666666662,0.028833333333333325,0.020033333333333327,0.007500000000000003,0.026583333333333323,8.333333333333333e-05,0.0,0.0,15.572430624946874,1.4754399409436803,12.439978989089603,0.3861237116390653,2.585103636240823,0.05611595934887495,0.6812985341435188,0.06512250002428753,0.128517614983941,0.041428841366596816,24.0,0.52,54.02761532831937,0.5772664211690426,0.623951633181423,26.4575151540339,0.19500846876762806,0.5238941354677081,0.013609636723995209,1.7933476865291595,50.0
fixed_design,A_1800,0.8008391025878437,0.9578499999999995,0.018133333333333317,0.002016666666666668,0.01085,0.011133333333333339,1.6666666666666667e-05,0.10090256407882237,0.0,16.100902564078822,1.5549948838168492,12.493863197702156,0.3726325898055128,2.555230631129343,0.05100318203979216,0.6851561782407406,0.01593502807489908,0.14421954410550006,0.025448459413576652,24.0,0.52,49.1663401639089,1.0904401978477836,0.38696206752210854,32.51306952908635,0.1822938678599894,0.5993219547905028,0.02259424416348338,1.2805971400812268,50.0
fixed_design,A_2591,0.7980583333333331,0.9100166666666664,0.04389999999999999,0.009816666666666668,0.01624999999999999,0.017266666666666642,0.00275,0.0,0.0,15.13497371112384,1.2394836281267445,12.4414298185389,0.3822627490820658,2.536113460306895,0.02442522288832026,0.6370546935763884,0.049528694589150636,0.12569197254471004,0.04985343522848047,24.0,0.52,50.48066724278033,1.0910765212029219,0.49017864018678664,24.502210719510913,0.20569517473690213,0.4562668823637068,0.007891293279826642,1.9551529833115637,50.0
fixed_design,A_3502,0.7975666666666671,0.9110333333333337,0.042416666666666665,0.0024833333333333374,0.022099999999999974,0.021566666666666665,0.00039999999999999996,0.0,0.0,15.435793481767059,1.396818281180537,12.704570583937247,0.31073158754638797,2.647803263159028,0.04086507781691856,0.6932180422453703,0.030228150329404027,0.13831766793218556,0.021219061423502824,24.0,0.52,55.38468215614557,0.3418111391365528,0.44259590534493326,32.2946219984442,0.15489093075506388,0.6470673268660903,0.02101685553789139,1.4033075948245823,50.0
fixed_design,A_4400,0.7954166666666673,0.911233333333334,0.04154999999999998,0.0008833333333333325,0.025133333333333313,0.02015000000000003,0.00105,0.0,0.0,15.817302943906927,1.6481254429532297,12.50495622900537,0.38554906873930944,2.584601633556405,0.027081414751277275,0.6657071166087963,0.023357696127106375,0.128672425831734,0.019910512650006255,24.0,0.52,53.73876763321459,0.06078662350773811,0.34331145621836184,31.215828848071396,0.17049029329791665,0.619650418870151,0.023724834015592933,0.7510369899682701,50.0
fixed_design,A_119,0.7954000000000002,0.9107666666666668,0.0398333333333333,0.0073333333333333375,0.012116666666666685,0.029633333333333317,0.0003166666666666667,0.0,0.0,14.427005525464947,0.5213415456584657,12.473147559883246,0.34594593113143984,2.591709425758805,0.0668257385303291,0.686062840856482,0.06677622138453729,0.14153664547681274,0.030118555184562152,24.0,0.52,35.88437371328473,0.553291822783649,0.4425067624077201,33.04592131637037,0.19133585395291447,0.6472235948778688,0.008936404148116707,1.093088184017688,50.0
fixed_design,A_1908,0.793641666666666,0.8961999999999993,0.06989999999999998,0.00038333333333333324,0.018433333333333312,0.01508333333333333,0.0,0.0,0.0,15.09457828627635,1.246356543961034,12.433645504945261,0.3607544316091832,2.5203222748509058,0.02571887119993092,0.6122269056712966,0.020481264744148547,0.12406410419809286,0.022148283357907243,24.0,0.52,59.47664434555918,0.39348363038152456,0.31856160908937453,34.073201292194426,0.2020467373728752,0.510708695743233,0.028889297638088465,0.7526649748906493,50.0
fixed_design,A_2116,0.793511629692043,0.922866666666667,0.029650000000000003,0.0033666666666666654,0.008350000000000005,0.03453333333333331,0.0012333333333333317,0.020013370307957246,0.0,16.020013370307957,1.4770862464889103,12.508613632301058,0.4070186685950006,2.524038030846863,0.03763972423584889,0.6757002173032405,0.04620374690211428,0.15136519378444263,0.039556309536111674,24.0,0.52,47.57124806754291,1.243549358099699,0.315822512563318,23.17882674280554,0.202798691149801,0.5493294668383897,0.011000221073627471,0.9774276823736727,50.0
fixed_design,A_1216,0.792275,0.8993333333333333,0.05966666666666669,0.009550000000000005,0.023083333333333313,0.008366666666666672,0.0,0.0,0.0,14.71620447844791,1.14011188591223,12.458524503818246,0.3790471300347336,2.5237873712262746,0.025383449379727183,0.5941457812500012,0.019589013986168673,0.09542056744885499,0.012409100462614914,24.0,0.52,41.610143716447055,1.3672207267954946,0.5350262203253806,32.938744109123945,0.19042085209861398,0.5190837877802551,0.021085440656170247,1.4149580029770732,50.0
fixed_design,A_755,0.7921666666666667,0.9103833333333333,0.03948333333333332,0.006250000000000002,0.018949999999999963,0.023599999999999996,0.0013333333333333322,0.0,0.0,15.86632170840104,1.6701179534192436,12.435312720604886,0.37872434243393277,2.5699918965990283,0.05175172249235524,0.6447130543981485,0.046358751760084506,0.11009834294174324,0.014636665838444021,24.0,0.52,40.16694007907063,0.1798289129510522,0.5976329936645925,35.134461666457355,0.1966028022766113,0.5986931262537837,0.020284112188965083,1.4393055667169392,50.0
