_id,label,pitch_nm,line_cd_nm,line_cd_ratio,domain_x_nm,dose_mJ_cm2,sigma_nm,DH_nm2_s,time_s,Hmax_mol_dm3,kdep_s_inv,Q0_mol_dm3,kq_s_inv,abs_len_nm,CD_locked_nm,LER_CD_locked_nm,area_frac,P_line_margin,CD_final_nm,CD_pitch_frac,LER_after_PEB_P_nm,LER_design_initial_nm,P_space_center_mean,P_line_center_mean,contrast,psd_locked_mid,psd_design_mid,H_min,P_min,P_max,prefilter_score,roughness_trigger,source_recipe_id,scenario,time_offset_s,sigma_time_s,variation_idx
G_4299__det_t-5_mc011,robust_valid,24.0,12.165791383094444,0.5069079742956019,120.0,57.81848727277996,0.19046053521974543,0.42510572510561484,23.919346518814564,0.22,0.5580831694416701,0.022341294265940316,1.249629085417837,50.0,11.993853087555047,2.5694929308336443,0.5704166666666667,0.17990456672443633,13.679836123196015,0.569993171799834,2.5640217076542138,2.7990083724905483,0.10946416229603617,0.8299045667244364,0.7204404044284002,2.25254901037043,4.675691033104991,0.009667289637198574,0.04491680038008177,0.8438554115188712,,,G_4299,det_offset,-5.0,0.0,11
G_4299__det_t-5_mc012,robust_valid,24.0,12.518273786324107,0.5215947410968378,120.0,57.185120942638974,0.021313792522762526,0.3955180877610555,23.919346518814564,0.21019379463429777,0.5580831694416701,0.02255410994003653,1.249629085417837,50.0,12.493151868042348,2.555272684131013,0.5653993055555555,0.16671139714328098,13.574128182775834,0.5655886742823264,2.552477004766279,2.772973954657809,0.09821535913672627,0.816711397143281,0.7184960380065547,2.3484181299629396,4.6149532684755945,0.0081453079327232,0.03681484653378946,0.829018406800434,,,G_4299,det_offset,-5.0,0.0,12
G_4299__det_t-5_mc013,robust_valid,24.0,12.580892843980834,0.5242038684992014,120.0,53.32288579852653,0.0,0.3968717504450415,23.919346518814564,0.21508686261143006,0.5580831694416701,0.021180744268603568,1.249629085417837,50.0,12.550243355817571,2.5585180479643257,0.5681076388888889,0.16612885218041273,13.63901811268932,0.5682924213620549,2.5558263803020482,2.7762074979025675,0.10148327785524994,0.8161288521804128,0.7146455743251628,2.301022176856558,4.531777575937825,0.008589594730505301,0.03896998559772951,0.8282096989433835,,,G_4299,det_offset,-5.0,0.0,13
G_4299__det_t-5_mc014,robust_valid,24.0,12.606487132270452,0.5252702971779355,120.0,54.212370096856496,0.0,0.41821507503453625,23.919346518814564,0.22,0.5580831694416701,0.02451673418873119,1.249629085417837,50.0,12.616108474483092,2.5497535356132577,0.57078125,0.16896868256029096,13.715194178585625,0.5714664241077344,2.547403451328029,2.771868133404365,0.10741502537249491,0.818968682560291,0.7115536571877961,2.2518869410469646,4.541005088826171,0.009079633324102181,0.042818071134305295,0.831644725917642,,,G_4299,det_offset,-5.0,0.0,14
G_4299__det_t-5_mc015,robust_valid,24.0,12.514283919098956,0.5214284966291232,120.0,53.25383560668049,0.10086782695860438,0.36129645849615316,23.919346518814564,0.2092709806489167,0.5580831694416701,0.025365930392710928,1.249629085417837,50.0,12.462043968745737,2.5655770439315235,0.5533854166666666,0.15157442759489226,13.251391388639377,0.5521413078599741,2.564204022405949,2.7718343031209502,0.07937337075647036,0.8015744275948923,0.722201056838422,2.4637412425316745,4.607626529430109,0.0061358288564432205,0.027027958596606012,0.8129750641698531,,,G_4299,det_offset,-5.0,0.0,15
G_4299__det_t-5_mc016,robust_valid,24.0,12.744901135564508,0.5310375473151878,120.0,54.731791645649906,0.08838652601714841,0.39945442570425144,23.919346518814564,0.21765140533077085,0.5580831694416701,0.02409256691501143,1.249629085417837,50.0,12.760739647061273,2.56444114044975,0.5760590277777777,0.17013641514726574,13.840724320097612,0.5766968466707338,2.563153704637755,2.780319754898379,0.10558438020752818,0.8201364151472658,0.7145520349397376,2.244535716880209,4.484228897423305,0.008691629374428583,0.04046442715797688,0.8315674486730719,,,G_4299,det_offset,-5.0,0.0,16
G_4299__det_t-5_mc017,robust_valid,24.0,12.099780064357448,0.5041575026815603,120.0,53.39828173665132,0.1830259838409471,0.3790305554477416,23.919346518814564,0.21505102828467162,0.5580831694416701,0.022057274182864843,1.249629085417837,50.0,12.13769201084366,2.5921986025230845,0.5497743055555555,0.1638327649669562,13.208526400690946,0.5503552666954561,2.589164561708805,2.80768369683058,0.08512166045755216,0.8138327649669562,0.728711104509404,2.3467743621648984,4.624126067719103,0.007080157697601317,0.031015700065947747,0.8270556485663771,,,G_4299,det_offset,-5.0,0.0,17
G_4299__det_t-5_mc018,robust_valid,24.0,12.178030663094162,0.5074179442955901,120.0,53.36784849803504,0.19854596330670687,0.39755243131456675,23.919346518814564,0.21400536363058106,0.5580831694416701,0.021317029964220205,1.249629085417837,50.0,12.234719504770233,2.5741212145858414,0.55484375,0.16229374401196206,13.336224491033082,0.5556760204597118,2.5713230608729942,2.796273904340829,0.09466030239933244,0.8122937440119621,0.7176334416126297,2.3130663981141217,4.65560421370852,0.008162746733217173,0.03680021763855684,0.8258759314804204,,,G_4299,det_offset,-5.0,0.0,18
G_4299__det_t-5_mc019,robust_valid,24.0,12.805752395529488,0.5335730164803953,120.0,53.842510154582826,0.06361094716382007,0.4000125840109123,23.919346518814564,0.2057513935637807,0.5580831694416701,0.023219856452828768,1.249629085417837,50.0,12.74075829827885,2.587153781338356,0.5668402777777778,0.14947042156400403,13.576417550688097,0.565684064612004,2.58709606143002,2.80274103442931,0.10197993651440108,0.799470421564004,0.697490485049603,2.2622654806431193,4.522513387241749,0.008376009116125288,0.039040972497092305,0.8112832551935301,,,G_4299,det_offset,-5.0,0.0,19
G_4299__det_t-5_mc020,robust_valid,24.0,12.678858999670165,0.5282857916529236,120.0,55.45543144524046,0.0,0.40614648844865064,23.919346518814564,0.21618395552977784,0.5580831694416701,0.021673622274768913,1.249629085417837,50.0,12.756872244378744,2.5567364093088267,0.5760416666666667,0.1729833018773267,13.843203013018183,0.5768001255424243,2.554441809558525,2.7765534436484,0.10898339387910445,0.8229833018773267,0.7139999079982222,2.2932940104819504,4.5936943364478,0.009278587751441747,0.042766148935807984,0.8348269618814654,,,G_4299,det_offset,-5.0,0.0,20
G_4299__det_t-5_mc021,robust_valid,24.0,12.149799768263073,0.5062416570109614,120.0,56.16809537195369,0.20837904507113741,0.422819515920663,23.919346518814564,0.2067678668340777,0.5580831694416701,0.021861300078830078,1.249629085417837,50.0,12.135671150823717,2.56909665715011,0.5528819444444445,0.15519091806092644,13.282740843314466,0.5534475351381027,2.566945881651164,2.797820198795912,0.10149478630703822,0.8051909180609265,0.7036961317538882,2.2201605312002832,4.6229706325925095,0.008870081041213064,0.04117727786076695,0.8198341377229489,,,G_4299,det_offset,-5.0,0.0,21
G_4299__det_t-5_mc022,robust_valid,24.0,12.75836346254519,0.5315984776060496,120.0,58.324283648257335,0.03413577594241271,0.3624753664054578,23.919346518814564,0.2112727359621803,0.5580831694416701,0.0212200190051776,1.249629085417837,50.0,12.851474781744091,2.5770358723036106,0.57734375,0.177802847383158,13.87649230476434,0.5781871793651808,2.5743193014054633,2.7846030992762225,0.09548863124089892,0.827802847383158,0.7323142161422591,2.3670324037362027,4.532803730188723,0.007696880335459576,0.033745260448017546,0.8378137015132932,,,G_4299,det_offset,-5.0,0.0,22
G_4299__det_t-5_mc023,robust_valid,24.0,12.483305037979978,0.5201377099158324,120.0,52.89393375242369,0.0,0.3642606569145115,23.919346518814564,0.22,0.5580831694416701,0.022779844530770095,1.249629085417837,50.0,12.496034852522225,2.5650268541666676,0.5632291666666667,0.1720247478872462,13.525935194158464,0.563580633089936,2.56156044788764,2.7728251716305787,0.08623702068538529,0.8220247478872462,0.7357877272018609,2.4342535923229054,4.5995739283437596,0.006916523412048221,0.03006471847803959,0.8332498380733263,,,G_4299,det_offset,-5.0,0.0,23
