pitch_nm,dose_mJ_cm2,sigma_nm,DH,time_s_set,quencher_mode,status,CD_initial_nm,CD_final_nm,CD_shift_nm,CD_locked_nm,LER_CD_locked_nm,P_threshold_locked,P_line_center_mean,P_space_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,psd_locked_mid
18.0,40.0,1.0,0.5,20.0,False,valid,12.459166062958843,13.296011559625276,0.8368454966664327,12.570319087117738,3.4594713291262367,0.5234375000000001,0.6802540544251721,0.3877884914142655,0.03025405442517204,0.29246556301090654,0.7416666666666667,0.7386673088680709,3.306277955042468
18.0,40.0,1.0,0.5,20.0,weak,valid,12.459166062958843,12.577796318479209,0.11863025552036532,12.272868426806046,3.41736559307859,0.5093750000000001,0.6606621164455226,0.3634623481814864,0.010662116445522618,0.2971997682640362,0.7013425925925926,0.6987664621377339,3.055497187249691
18.0,40.0,1.0,0.5,30.0,False,merged,12.459166062958843,17.01144163056284,4.552275567603996,12.424207665421747,3.7461660581726157,0.678125,0.7980418880150677,0.562675585707698,0.14804188801506768,0.23536630230736966,0.9671990740740741,0.9450800905868244,3.5594902534691237
18.0,40.0,1.0,0.5,30.0,weak,merged,12.459166062958843,16.586654091557286,4.127488028598442,12.490745911530777,3.711879836751548,0.6468750000000001,0.7769955582807904,0.5268884282946992,0.12699555828079034,0.2501071299860912,0.9404398148148149,0.9214807828642937,3.5568528914042203
18.0,40.0,2.0,0.3,20.0,False,valid,12.614598889880975,14.11700784030819,1.5024089504272151,12.808234703626988,3.595896757527077,0.5375000000000001,0.6882710567883065,0.4187922737452668,0.038271056788306446,0.2694787830430397,0.7904398148148148,0.784278213350455,3.898619733668557
18.0,40.0,2.0,0.3,20.0,weak,valid,12.614598889880975,13.311034673002279,0.6964357831213039,12.476425466036194,3.557397157771951,0.5234375000000001,0.6686551792019452,0.3950589219477171,0.01865517920194515,0.2735962572542281,0.7430555555555556,0.7395019262779043,3.5028523307026234
18.0,40.0,2.0,0.3,30.0,False,merged,12.614598889880975,17.130414840739203,4.515815950858228,12.689107460821095,3.813840097598374,0.6875,0.810282175670186,0.5803724578728058,0.160282175670186,0.22990971779738023,0.9752777777777778,0.9516897133744001,4.061967843210586
18.0,40.0,2.0,0.3,30.0,weak,merged,12.614598889880975,16.809640576736786,4.195041686855811,12.649858575290839,3.78976712070033,0.659375,0.7898004182034437,0.546066514065095,0.1398004182034437,0.24373390413834872,0.9545601851851852,0.9338689209298214,4.0150506939880755
18.0,40.0,2.0,0.5,20.0,False,valid,12.614598889880975,14.835214974197877,2.2206160843169016,12.669362503504738,3.903434167004196,0.5515625000000001,0.675358934242922,0.4602155705440801,0.025358934242922015,0.21514336369884196,0.8342824074074074,0.8241786096776598,4.178407313887216
18.0,40.0,2.0,0.5,20.0,weak,valid,12.614598889880975,13.953713022286186,1.3391141324052107,12.573919277059074,3.883300073929989,0.53046875,0.6555391295196035,0.4358089817168872,0.005539129519603447,0.21973014780271627,0.7822685185185185,0.7752062790158992,4.05367949783989
18.0,40.0,2.0,0.5,30.0,False,merged,12.614598889880975,17.46145827486228,4.846859384981306,12.581454667356958,4.227208359151195,0.7015625000000001,0.7957241030837635,0.6255075622073191,0.1457241030837635,0.17021654087644444,0.9970833333333333,0.9700810152701267,4.6383189978417185
18.0,40.0,2.0,0.5,30.0,weak,merged,12.614598889880975,17.295513965379403,4.680915075498428,12.59923834705927,4.188857998759547,0.67265625,0.7743194145240195,0.5923339836416865,0.12431941452401951,0.181985430882333,0.9860648148148148,0.9608618869655223,4.549085556841029
20.0,21.0,0.0,0.3,20.0,False,under_exposed,12.458333333333332,6.786902634546928,-5.671430698786404,12.359844230189207,2.6549905240337353,0.33125,0.5333559894573219,0.10082369794296361,-0.11664401054267814,0.43253229151435824,0.340125,0.3393451317273464,2.863514078581594
20.0,21.0,0.0,0.3,20.0,weak,under_exposed,12.458333333333332,4.44611639047484,-8.012216942858492,12.338839866919917,2.6541617623613685,0.3125,0.5105550155522164,0.09001842209586514,-0.13944498444778364,0.42053659345635125,0.21904166666666666,0.222305819523742,2.900608285200307
