sigma_nm,Q0_mol_dm3,kq_s_inv,row_kind,P_space_center_mean,P_line_center_mean,P_line_margin,contrast,area_frac,CD_pitch_frac,CD_initial_nm,CD_final_nm,CD_shift_nm,LER_design_initial_nm,LER_after_eblur_H0_nm,LER_after_PEB_P_nm,electron_blur_LER_reduction_pct,PEB_LER_reduction_pct,total_LER_reduction_pct,psd_design_high,psd_eblur_high,psd_PEB_high,psd_high_band_reduction_pct,dCD_shift_nm,darea_frac,dtotal_LER_pp,gate_passed,robust_candidate,fail_reason,robust_reason
0.0,0.03,0.5,quencher,0.16472397959633453,0.7464340278103245,0.09643402781032451,0.58171004821399,0.5446006944444445,0.5443495278402491,12.458333333333332,13.064388668165979,0.6060553348326465,2.77190169436708,2.77190169436708,2.5284593140675304,0.0,8.782504112402723,8.782504112402723,0.7779685696152365,0.7779685696152365,0.0014877465831077841,99.80876520707724,-1.182470771005125,-0.049114583333333295,0.09499649855500891,True,True,,
0.0,0.03,1.0,quencher,0.13555559723576643,0.7252166777305704,0.07521667773057039,0.5896610804948039,0.5181423611111111,0.5180184594210854,12.458333333333332,12.432443026106048,-0.025890307227284026,2.77190169436708,2.77190169436708,2.5265458350983283,0.0,8.851535383356186,8.851535383356186,0.7779685696152365,0.7779685696152365,0.001992211403405101,99.74392135091134,-1.8144164130650555,-0.07557291666666666,0.16402776950847198,True,True,,
0.0,0.03,2.0,quencher,0.09975897545525206,0.7073648577398711,0.0573648577398711,0.6076058822846191,0.49213541666666666,0.4920374335827717,12.458333333333332,11.80889840598652,-0.6494349273468121,2.77190169436708,2.77190169436708,2.518046110310968,0.0,9.158174136261206,9.158174136261206,0.7779685696152365,0.7779685696152365,0.001552490883190217,99.80044298139731,-2.4379610331845836,-0.10157986111111111,0.4706665224134916,True,True,,
1.0,0.0,0.0,baseline,0.24547857376170043,0.7941136879944374,0.14411368799443736,0.5486351142327369,0.6284201388888889,0.6283603757607673,12.458354738027225,15.080649018258416,2.6222942802311913,2.77190169436708,2.710923041420645,2.5560187975256614,2.1998851211192982,5.714077512647011,7.788259492756364,0.7779685696152365,0.025043419259630155,7.818926582561634e-05,99.98994955980494,0.0,0.0,0.0,True,False,,dCD_shift=+0.00 not<0; darea_frac=+0.000 not<0
1.0,0.005,0.5,quencher,0.23645539427847692,0.7867563429216247,0.13675634292162464,0.5503009486431477,0.6187326388888889,0.6188659160979509,12.458354738027225,14.852781986350823,2.3944272483235984,2.77190169436708,2.710923041420645,2.5472004709601888,2.1998851211192982,6.0393662217227,8.106392223920416,0.7779685696152365,0.025043419259630155,8.426183930544537e-05,99.98916899183381,-0.22786703190759283,-0.009687500000000071,0.3181327311640523,True,True,,
1.0,0.005,1.0,quencher,0.22998156654413734,0.7837470040253771,0.1337470040253771,0.5537654374812397,0.6137847222222222,0.6135222623496462,12.458354738027225,14.72453429639151,2.2661795583642856,2.77190169436708,2.710923041420645,2.541694367834691,2.1998851211192982,6.242474279065873,8.305032137330302,0.7779685696152365,0.025043419259630155,9.000495149393486e-05,99.98843077278323,-0.3561147218669056,-0.014635416666666679,0.5167726445739387,True,True,,
1.0,0.005,2.0,quencher,0.22135723981854813,0.7815370166006816,0.13153701660068162,0.5601797767821335,0.6083506944444445,0.6081812768550875,12.458354738027225,14.5963506445221,2.1379959064948757,2.77190169436708,2.710923041420645,2.535302738978261,2.1998851211192982,6.478247436723657,8.53561855637318,0.7779685696152365,0.025043419259630155,9.88302287875409e-05,99.98729637254672,-0.48429837373631557,-0.020069444444444473,0.7473590636168161,True,True,,
1.0,0.01,0.5,quencher,0.22769359808710193,0.7792792810000274,0.1292792810000274,0.5515856829129255,0.6096354166666667,0.6095199606126948,12.458354738027225,14.628479054704675,2.17012431667745,2.77190169436708,2.710923041420645,2.5398151894499414,2.1998851211192982,6.311793044520926,8.372825969577967,0.7779685696152365,0.025043419259630155,9.832287678355624e-05,99.98736158752118,-0.4521699635537413,-0.018784722222222272,0.5845664768216032,True,True,,
1.0,0.01,1.0,quencher,0.21516440848595408,0.7730443400433309,0.12304434004333087,0.5578799315573768,0.5990104166666667,0.5990336819732462,12.458354738027225,14.37680836735791,1.9184536293306849,2.77190169436708,2.710923041420645,2.53069948161694,2.1998851211192982,6.648051495746621,8.701687121166641,0.7779685696152365,0.025043419259630155,0.00011895216965445057,99.98470990033528,-0.7038406509005064,-0.029409722222222268,0.9134276284102771,True,True,,
1.0,0.01,2.0,quencher,0.19858421904822013,0.7683384080941332,0.11833840809413321,0.5697541890459131,0.5886284722222223,0.5886718234387506,12.458354738027225,14.128123762530015,1.6697690245027896,2.77190169436708,2.710923041420645,2.5205779013720244,2.1998851211192982,7.021414372164217,9.066836443218142,0.7779685696152365,0.025043419259630155,0.00012236776644362598,99.98427085987494,-0.9525252557284016,-0.03979166666666667,1.2785769504617779,True,True,,
